source,resource_id,metric_name,service_tag,region,unit,timestamp,avg_value,min_value,max_value,count_value
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-06-26 00:00:00,8.107919332595184,6.012019835355471,9.998703268821089,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-06-30 00:00:00,1204.1346120645605,1100.1851443920061,1299.8395614206142,264
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-02 00:00:00,7.93102164796871,6.014703483271191,9.997979832560272,264
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-06 00:00:00,55.0350061883344,53.00762129335925,56.97282465509037,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-07 00:00:00,11.96077764588525,11.017249726618079,12.98532055088205,283
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-07 00:00:00,70.1706866373315,33.53785664527782,75.28974717323247,283
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-08 00:00:00,44.97191460332559,40.04313754748426,49.95820245775915,288
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-09 00:00:00,60.05184474374898,59.0042709679105,60.99706639671992,288
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-09 00:00:00,0.49449173773535926,0.3014420148555843,0.6970230926990206,288
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-10 00:00:00,12.010659039473628,11.000356310836441,12.992258950932579,288
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-10 00:00:00,74.07454375405455,38.3664786543631,79.7640005423252,288
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-13 00:00:00,149.83048109489056,142.31078128113177,157.6792904811837,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-14 00:00:00,150.91208136426224,142.5792315802365,156.85457058979443,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-06-17 00:00:00,100.43790930995483,96.41596770793261,104.82363923953145,11
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-06-18 00:00:00,9.813861076833625,9.105699035454652,10.339736843241761,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-20 00:00:00,150.22665192207725,142.4208163391254,155.18662299530348,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-06-26 00:00:00,99.49287145528228,96.15216195994864,104.35601198736731,11
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-01 00:00:00,10.15180037459199,9.147299732959977,10.845636649927311,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-02 00:00:00,100.03951835743837,96.0077445657902,104.85857450472272,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-07 00:00:00,49.989428312071716,48.38125511305278,51.40482160595768,12
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-10 00:00:00,49.76263731075726,48.33133838818022,51.68620912818914,12
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-11 00:00:00,9.98674020936648,9.182463448499474,10.923077188241184,12
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-18 00:00:00,1181.7438814435125,1101.4363462513854,1295.6151917933132,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-19 00:00:00,8.215938804758155,6.142700968432365,9.945877426009858,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-20 00:00:00,8.188255439869417,6.01551000419173,9.900635746767566,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-22 00:00:00,45.24198712434278,40.0239890272938,49.371933405287024,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-27 00:00:00,1201.9130997750106,1128.310691672369,1298.0005998723989,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-28 00:00:00,54.64059742914762,53.11274601348623,56.728492556925346,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-30 00:00:00,1191.825786764412,1100.3595185253303,1298.6452111177,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-31 00:00:00,45.858603753477986,40.27320669167075,49.63276529621355,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-08-01 00:00:00,11.902351689047775,11.004120546543515,12.98131102139644,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-08-01 00:00:00,72.65025485846994,70.935707033267,74.94947163789953,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-08-02 00:00:00,1184.3406930360127,1101.5848004133813,1287.8272891335114,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-08-03 00:00:00,54.56163481771484,53.06065585455524,56.75357920708872,24
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-14 00:00:00,48.41351619225256,48.41351619225256,48.41351619225256,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-15 00:00:00,9.28715075284667,9.28715075284667,9.28715075284667,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-16 00:00:00,95.7841933424621,95.7841933424621,95.7841933424621,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-19 00:00:00,97.44445631559063,97.44445631559063,97.44445631559063,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-20 00:00:00,98.52453762897555,98.52453762897555,98.52453762897555,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-25 00:00:00,143.04543008332894,143.04543008332894,143.04543008332894,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-29 00:00:00,144.9381899937295,144.9381899937295,144.9381899937295,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-08-01 00:00:00,48.61824803607813,48.61824803607813,48.61824803607813,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-08-04 00:00:00,156.43794565585858,156.43794565585858,156.43794565585858,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-08-05 00:00:00,149.9274512853443,149.9274512853443,149.9274512853443,1
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-14 00:00:00,11.79554047671777,11.00982380202915,12.862449528657407,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-14 00:00:00,45.99610970933989,43.822916412415836,48.13922384406537,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-16 00:00:00,7.836769311544067,6.184074294452387,9.815211624087018,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-17 00:00:00,1203.5588121997423,1101.9688914685157,1292.1591218329663,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-17 00:00:00,60.06831395071527,59.01363115742055,60.99849397411152,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-17 00:00:00,0.4886099715161415,0.3008334671369718,0.6989928922613298,264
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-06-22 00:00:00,54.95225619070718,53.00289541801794,56.96584513878901,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-26 00:00:00,59.97280278524163,59.011504135456484,60.97853587623747,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-26 00:00:00,0.4975625843577138,0.3091704930553434,0.6996486521103311,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-30 00:00:00,12.019026546560442,11.014655956087118,12.997963259036915,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-30 00:00:00,62.27510723000026,59.256421864900226,64.82395336331565,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-02 00:00:00,59.98001144067523,59.00901830967492,60.98071038610862,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-02 00:00:00,0.518765906713416,0.30153931341936013,0.699812958631959,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-06 00:00:00,44.87365455097643,40.12585257403777,49.957998947148035,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-07 00:00:00,1200.8573648071317,1100.8453603515984,1298.4781677487754,283
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-08 00:00:00,55.05340801035707,53.03729612429688,56.967423053310895,288
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-09 00:00:00,7.815383086426119,6.022919540308879,9.998723930869879,288
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-10 00:00:00,1195.7897195058695,1100.0887619012626,1298.72436964178,288
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-23 00:00:00,149.14719531936151,142.02338682101987,157.7022297407118,11
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-06-27 00:00:00,10.101904937720734,9.164019487681625,10.712072774369409,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-29 00:00:00,149.55494669187502,142.17309751643035,157.59704450905286,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-30 00:00:00,49.98722039731835,48.05395103713947,51.80005558486982,11
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-04 00:00:00,10.275636594118206,9.585692673760846,10.934300341732627,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-09 00:00:00,101.77032892796637,98.45870307624554,104.55352108859906,12
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-18 00:00:00,12.075397197388178,11.008232470395937,12.973272977370357,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-18 00:00:00,52.17828448456249,49.66003129647355,54.05432460735628,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-19 00:00:00,59.99218907496331,59.0504657023133,60.94902791873221,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-19 00:00:00,0.5130624193220622,0.3182786737649509,0.6920047258366111,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-20 00:00:00,59.754451553922586,59.07379172794813,60.930180319081465,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-20 00:00:00,0.4868357423281386,0.3039852802588743,0.6488190736176898,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-22 00:00:00,55.21997965235295,53.3638319121963,56.99981716279096,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-27 00:00:00,11.925084113954282,11.055623569484503,12.995638170568384,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-27 00:00:00,65.33455100718015,63.74710578525697,67.29770255461335,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-28 00:00:00,46.24969598655983,40.25570109196417,49.9850585332699,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-30 00:00:00,12.019015093996897,11.129400248685863,12.967630524028065,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-30 00:00:00,69.82155296122782,67.20218974446018,72.38174009248732,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-31 00:00:00,54.99133394489231,53.14307558718504,56.96110887554528,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-08-01 00:00:00,1184.4089379411432,1106.3244614820119,1272.205096631513,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-08-02 00:00:00,12.00459749187081,11.035174355252936,12.929237706803816,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-08-02 00:00:00,74.27868043941817,72.11423847514064,76.67093023526638,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-08-03 00:00:00,45.50102473970807,40.6864751391716,49.51513529379892,24
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-13 00:00:00,142.61481642442922,142.61481642442922,142.61481642442922,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-17 00:00:00,49.1428426759036,49.1428426759036,49.1428426759036,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-18 00:00:00,48.14546178775693,48.14546178775693,48.14546178775693,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-23 00:00:00,9.864163695757352,9.864163695757352,9.864163695757352,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-27 00:00:00,50.81874566417858,50.81874566417858,50.81874566417858,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-30 00:00:00,49.77825070234797,49.77825070234797,49.77825070234797,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-08-02 00:00:00,51.392033060360845,51.392033060360845,51.392033060360845,1
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-14 00:00:00,1180.7220780903092,1109.684299948125,1283.267584537326,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-16 00:00:00,60.172749527719816,59.10140081447913,60.996683191973815,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-16 00:00:00,0.535729810118158,0.3081662099362243,0.6909813584286464,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-17 00:00:00,12.100062662374564,11.044105952173984,12.983433864879458,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-17 00:00:00,50.465827227696025,47.91989433043905,52.775500197875246,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-06-15 00:00:00,1196.8520699558417,1100.392974797069,1299.1045706702955,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-06-17 00:00:00,44.724978908372435,40.029256605792256,49.97755758394287,264
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-06-22 00:00:00,7.988225730994879,6.012293638432462,9.997390875405642,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-24 00:00:00,12.018715423345796,11.003644231811705,12.985269939339442,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-24 00:00:00,53.20430474082062,49.56014903904838,56.06225162907058,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-06-26 00:00:00,45.087245758161735,40.00525220255032,49.994525569432966,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-28 00:00:00,12.01030365836139,11.001718834652607,12.99712896406408,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-28 00:00:00,59.2972334663383,56.199715697977666,61.99756355287513,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-02 00:00:00,45.02486853899727,40.02599677044749,49.93414942147795,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-06 00:00:00,59.961873758454395,59.00268501001575,60.99286696292872,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-06 00:00:00,0.506130891293674,0.30153414875032,0.699849560938705,264
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-08 00:00:00,8.056453144406778,6.010334581646891,9.99757911379666,288
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-09 00:00:00,55.00830480058602,53.033822430946636,56.98857011156455,288
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-06-19 00:00:00,9.791573075154872,9.075873685377921,10.967604114483725,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-06-21 00:00:00,149.90374060978496,143.9621567156579,156.45414902966738,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-06-22 00:00:00,99.57427177473296,95.2384501820548,104.04214584377875,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-24 00:00:00,50.25696882986018,48.40720382874213,51.997852985150296,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-28 00:00:00,50.07373338857599,48.22843991027872,51.89216330274971,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-03 00:00:00,152.9594102161008,145.32261269313662,157.546929889474,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-08 00:00:00,100.35814969740089,95.85622528433704,104.80750094823225,12
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-19 00:00:00,44.61426388366121,40.25149787028121,49.94820753235686,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-20 00:00:00,45.62025138142076,41.10906743256827,49.903759679280434,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-22 00:00:00,8.330688508012246,6.035844039868468,9.87875058072644,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-28 00:00:00,60.134328750982576,59.09008838663833,60.992663263807025,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-28 00:00:00,0.5172407155433133,0.3488081648113841,0.6832725554377727,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-31 00:00:00,8.369887892850572,6.094015099544313,9.919578928040474,24
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-08-03 00:00:00,60.03153561361139,59.050683102696205,60.94587220971216,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-08-03 00:00:00,0.4894607548510672,0.3151676365811466,0.6902141415893566,24
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-21 00:00:00,153.63480916718302,153.63480916718302,153.63480916718302,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-22 00:00:00,101.40863316140768,101.40863316140768,101.40863316140768,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-31 00:00:00,102.40956944355301,102.40956944355301,102.40956944355301,1
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-16 00:00:00,45.10527995393121,40.25359608836168,49.976516286624566,24
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-11 00:00:00,1201.1321459426504,1100.2572047736862,1340.8,296
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-06-13 00:00:00,55.10304273611286,53.00426894352157,56.99895535836063,261
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-06-14 00:00:00,55.0954532225424,53.01497061157033,56.99394131815467,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-06-18 00:00:00,1195.7843023012404,1100.0556129344545,1299.4266503368622,264
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-06-20 00:00:00,55.042748028640176,53.00515719945795,56.98040191848866,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-21 00:00:00,60.01972802015116,59.00880566687667,60.98846037754283,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-21 00:00:00,0.48924464589641453,0.3002320047824999,0.6974344652758575,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-06-23 00:00:00,44.76089072453886,40.039873251407656,49.98533465345881,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-27 00:00:00,12.040447224513656,11.007939393864373,12.99819229710766,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-27 00:00:00,57.663711418626235,54.40047641412863,60.38537671142079,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-06-29 00:00:00,45.03430705347587,40.01949625971807,49.995893438357726,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-01 00:00:00,1203.7219766298902,1100.1178979820088,1298.207054777763,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-03 00:00:00,60.000986520347205,59.02071028344869,60.97971697049817,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-03 00:00:00,0.5077682374291709,0.3013114178111231,0.6995786897648594,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-04 00:00:00,12.06153467579326,11.00767713501426,12.989747100484307,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-04 00:00:00,68.19951180025203,64.9918165193101,70.88452356039618,264
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-12 00:00:00,8.106173061867784,6.0769225937356515,9.954775963242486,114
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-27 00:00:00,49.3173634298598,48.10275365934762,51.71711389365472,11
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-06-30 00:00:00,9.846009634344677,9.11032053309053,10.798665704596225,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-04 00:00:00,50.524810457978404,48.62468911399414,51.769518034893,11
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-06 00:00:00,149.05364568480996,143.7391870152356,156.29180943503047,11
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-21 00:00:00,60.01117883576961,59.09383897496758,60.79737318102578,24
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-21 00:00:00,0.4934322660642862,0.3046940553169022,0.6968646631194764,24
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-07-23 00:00:00,11.88970793005373,11.003445943529261,12.98267202066715,24
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-07-23 00:00:00,59.857710369363794,57.4181940379757,62.05718541117664,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-25 00:00:00,54.79275876958806,53.067136834644124,56.905029455440975,24
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-07-26 00:00:00,8.066282499903604,6.1095842457907175,9.733656977411952,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-29 00:00:00,54.8973225403872,53.168354179522915,56.91469601769165,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-08-04 00:00:00,55.13870400190603,53.280654197470334,56.58976094463186,24
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-08-05 00:00:00,55.27916428640928,53.46980601058408,56.963956476401485,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-08-06 00:00:00,47.91436022703595,43.638078580212586,49.93213087691575,5
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-17 00:00:00,9.848581754607938,9.848581754607938,9.848581754607938,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-18 00:00:00,10.701690778470594,10.701690778470594,10.701690778470594,1
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-07-23 00:00:00,51.110975803063006,51.110975803063006,51.110975803063006,1
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-26 00:00:00,96.57024190551373,96.57024190551373,96.57024190551373,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-27 00:00:00,10.907643815568248,10.907643815568248,10.907643815568248,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-07-28 00:00:00,151.9926718555246,151.9926718555246,151.9926718555246,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-07-30 00:00:00,9.187877838585752,9.187877838585752,9.187877838585752,1
azure_cost,vm-dev-01,daily_cost,development,centralus,usd,2026-08-02 00:00:00,10.769941778183485,10.769941778183485,10.769941778183485,1
azure_cost,vm-prod-02,daily_cost,compute,centralus,usd,2026-08-03 00:00:00,142.60869387152277,142.60869387152277,142.60869387152277,1
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-13 00:00:00,44.523384956277035,40.18706125607328,49.83545787566115,27
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-07-12 00:00:00,201.8479620416378,103.69592408327559,300.0,2
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-07-15 00:00:00,1208.2218539934122,1102.3030405415434,1290.5676916977598,24
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-11 00:00:00,45.22674916456193,40.015427745080935,64.2,296
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-12 00:00:00,60.01880410413593,59.01802332032305,60.99401397614815,174
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-12 00:00:00,0.5089177559583458,0.3067855523524729,0.6975253606058108,174
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-13 00:00:00,11.980884382751045,11.002555045572237,12.985381979702106,261
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-13 00:00:00,36.62225440467473,33.3475693585866,39.10005814976613,261
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-14 00:00:00,12.04722570727685,11.010959456500068,12.984644743399247,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-14 00:00:00,38.2262394023855,34.90700807520271,40.91638532951761,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-16 00:00:00,60.01312100081607,59.000916379281826,60.99650054676533,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-16 00:00:00,0.5006499032841862,0.3013812804781687,0.6983373690460033,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-06-18 00:00:00,45.09311101050367,40.02322979769867,49.99447620518526,264
azure_monitor,vm-dev-01,cpu_utilization,development,centralus,percent,2026-06-19 00:00:00,8.060058471227128,6.018276181725108,9.993457459903997,264
azure_monitor,vm-dev-01,memory_utilization,development,centralus,percent,2026-06-20 00:00:00,12.021250783989531,11.03147865638404,12.999430794622748,264
azure_monitor,vm-prod-02,cpu_utilization,compute,centralus,percent,2026-06-20 00:00:00,47.05830483108435,43.72330018323019,49.62661560296928,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-06-23 00:00:00,1200.403989541693,1100.0476655390892,1299.9294603276521,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-06-25 00:00:00,60.02126236836931,59.00225572916174,60.993313092080996,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-06-25 00:00:00,0.49029856691141394,0.30020166420042693,0.6971348535798764,264
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-06-27 00:00:00,55.06138129623041,53.01095727401906,56.99983096521359,264
datadog,svc-api-gateway,request_rate,api,eastus2,rpm,2026-06-29 00:00:00,1201.9496215183744,1100.5067050042585,1299.0459442714596,264
azure_monitor,vm-prod-01,cpu_utilization,compute,centralus,percent,2026-07-01 00:00:00,45.04555452614403,40.004373544495714,49.99287063679241,264
azure_monitor,vm-prod-01,memory_utilization,compute,centralus,percent,2026-07-04 00:00:00,55.11063322726948,53.00071577446313,56.99455926728194,264
azure_monitor,vm-prod-02,memory_utilization,compute,centralus,percent,2026-07-05 00:00:00,59.979191142154335,59.00234411998523,60.997321424272286,264
datadog,svc-api-gateway,error_rate,api,eastus2,percent,2026-07-05 00:00:00,0.4881676594936533,0.3004528005383431,0.6985691990439251,264
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-13 00:00:00,49.70038683476769,48.020101831735,51.256435902173486,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-14 00:00:00,50.59924418313437,49.606235240421725,51.84784273704908,11
azure_cost,vm-prod-01,daily_cost,compute,centralus,usd,2026-06-19 00:00:00,98.39456141462757,95.67749562388654,103.54977879018473,11
azure_cost,svc-api-gateway,daily_cost,api,eastus2,usd,2026-06-20 00:00:00,49.396177241791776,48.06479404325584,50.28680622612456,11
