source,resource_id,metric_name,value,unit,timestamp,region,service_tag
datadog,svc-api-gateway,request_rate,1117.0902231583723,rpm,2026-06-30 12:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4117422795304111,percent,2026-06-30 12:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,45.21255204777577,percent,2026-06-30 13:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.02453449478196,percent,2026-06-30 13:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.959655129873003,percent,2026-06-30 13:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.137249598216417,percent,2026-06-30 13:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.631718858970515,percent,2026-06-30 13:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.375076193633596,percent,2026-06-30 13:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1200.627424648779,rpm,2026-06-30 13:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4891674562951419,percent,2026-06-30 13:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,43.57869368666619,percent,2026-06-30 14:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.718639313016254,percent,2026-06-30 14:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.432302103037081,percent,2026-06-30 14:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.930659283536865,percent,2026-06-30 14:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,61.91099119016371,percent,2026-06-30 14:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.23310713848874,percent,2026-06-30 14:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1135.5596119676543,rpm,2026-06-30 14:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.3641613124209488,percent,2026-06-30 14:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.88863477028969,percent,2026-06-30 15:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.613974203346025,percent,2026-06-30 15:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.67993760889407,percent,2026-06-30 15:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.369194964372454,percent,2026-06-30 15:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,61.004673419675434,percent,2026-06-30 15:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.008235440574765,percent,2026-06-30 15:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1253.5839368861873,rpm,2026-06-30 15:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4241897899826873,percent,2026-06-30 15:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,45.296069115148875,percent,2026-06-30 16:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.16583461220971,percent,2026-06-30 16:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.975354705144713,percent,2026-06-30 16:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.165564049572751,percent,2026-06-30 16:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.30558592435763,percent,2026-06-30 16:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.068071905297515,percent,2026-06-30 16:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1202.4462127474253,rpm,2026-06-30 16:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4957184911478762,percent,2026-06-30 16:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,48.06126481666752,percent,2026-06-30 17:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.178369693757425,percent,2026-06-30 17:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.520132317358717,percent,2026-06-30 17:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.949709439568291,percent,2026-06-30 17:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,61.13890054495848,percent,2026-06-30 17:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.149205388924486,percent,2026-06-30 17:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1225.2488579710152,rpm,2026-06-30 17:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4569333318354402,percent,2026-06-30 17:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,44.24242185249931,percent,2026-06-30 18:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.15012015420068,percent,2026-06-30 18:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.286136813702996,percent,2026-06-30 18:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.861970058074808,percent,2026-06-30 18:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,64.40612495655577,percent,2026-06-30 18:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.99995735675047,percent,2026-06-30 18:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1282.7464841922376,rpm,2026-06-30 18:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5902977616962968,percent,2026-06-30 18:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,45.47480138920062,percent,2026-06-30 19:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.75249249739771,percent,2026-06-30 19:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.9557201352970015,percent,2026-06-30 19:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.534575912904579,percent,2026-06-30 19:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.12541984683317,percent,2026-06-30 19:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.25547804178162,percent,2026-06-30 19:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1246.2361066252204,rpm,2026-06-30 19:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.6053789758883668,percent,2026-06-30 19:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.16362870501361,percent,2026-06-30 20:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.3542978208195,percent,2026-06-30 20:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.87570230292084,percent,2026-06-30 20:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.658863610288389,percent,2026-06-30 20:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,60.97166995696254,percent,2026-06-30 20:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.87091323939337,percent,2026-06-30 20:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1231.325602782074,rpm,2026-06-30 20:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.30581771704437494,percent,2026-06-30 20:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,49.71358759578901,percent,2026-06-30 21:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.720397351760354,percent,2026-06-30 21:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.92410015510271,percent,2026-06-30 21:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.96309631337611,percent,2026-06-30 21:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,61.27848033628875,percent,2026-06-30 21:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.50017500342934,percent,2026-06-30 21:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1236.712460510423,rpm,2026-06-30 21:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5250975964515175,percent,2026-06-30 21:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,43.901687531077684,percent,2026-06-30 22:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.067049235847584,percent,2026-06-30 22:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,9.996420370094345,percent,2026-06-30 22:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.001889890534951,percent,2026-06-30 22:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.58668889734356,percent,2026-06-30 22:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.550798766989814,percent,2026-06-30 22:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1191.8662921325604,rpm,2026-06-30 22:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.31549900124677926,percent,2026-06-30 22:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,46.988597522953434,percent,2026-06-30 23:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.849186730778214,percent,2026-06-30 23:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.530245795092769,percent,2026-06-30 23:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.648061461655741,percent,2026-06-30 23:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.03076712579558,percent,2026-06-30 23:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.287921975612306,percent,2026-06-30 23:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1184.0731209382168,rpm,2026-06-30 23:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.47807780083595264,percent,2026-06-30 23:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,44.46392113155935,percent,2026-07-01 00:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.4608872612053,percent,2026-07-01 00:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.01331923175388,percent,2026-07-01 00:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.678172195721555,percent,2026-07-01 00:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,61.28431057868195,percent,2026-07-01 00:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.638838916872984,percent,2026-07-01 00:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1233.0315034065857,rpm,2026-07-01 00:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.36538663413411737,percent,2026-07-01 00:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,44.6204402945037,percent,2026-07-01 01:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.5439946699359,percent,2026-07-01 01:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.351794602987948,percent,2026-07-01 01:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.71001756374899,percent,2026-07-01 01:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.54116649702137,percent,2026-07-01 01:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.28369956034206,percent,2026-07-01 01:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1254.0796093030822,rpm,2026-07-01 01:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4505962867859878,percent,2026-07-01 01:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,45.221230672527064,percent,2026-07-01 02:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.79569470968808,percent,2026-07-01 02:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.785743932360427,percent,2026-07-01 02:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.226006052708462,percent,2026-07-01 02:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.46308652023474,percent,2026-07-01 02:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.045269185454224,percent,2026-07-01 02:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1206.3903141627172,rpm,2026-07-01 02:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.3424367312365403,percent,2026-07-01 02:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.64443177934506,percent,2026-07-01 03:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.71677493309803,percent,2026-07-01 03:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.704645221394653,percent,2026-07-01 03:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.233056462687646,percent,2026-07-01 03:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.278943530165,percent,2026-07-01 03:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.68956891438329,percent,2026-07-01 03:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1215.4595428263713,rpm,2026-07-01 03:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.42976626283431363,percent,2026-07-01 03:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,46.51956808413482,percent,2026-07-01 04:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.19437420475127,percent,2026-07-01 04:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.727056989504689,percent,2026-07-01 04:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.957846791343366,percent,2026-07-01 04:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,65.24665923401268,percent,2026-07-01 04:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.31578885263021,percent,2026-07-01 04:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1290.721647363951,rpm,2026-07-01 04:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.44133061824914566,percent,2026-07-01 04:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,43.036923210716665,percent,2026-07-01 05:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,53.85484547501164,percent,2026-07-01 05:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.480550121305876,percent,2026-07-01 05:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.696540403887617,percent,2026-07-01 05:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.968350808253994,percent,2026-07-01 05:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.28574370684103,percent,2026-07-01 05:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1205.9635843250728,rpm,2026-07-01 05:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.41446146315787147,percent,2026-07-01 05:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,49.2274311518576,percent,2026-07-01 06:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.45107450986428,percent,2026-07-01 06:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,7.042988728292951,percent,2026-07-01 06:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.549741194433174,percent,2026-07-01 06:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,64.61230076498738,percent,2026-07-01 06:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.57976375726052,percent,2026-07-01 06:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1237.5941094476134,rpm,2026-07-01 06:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.44058112818373363,percent,2026-07-01 06:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,49.38412593176755,percent,2026-07-01 07:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.45073677173224,percent,2026-07-01 07:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,9.274340651171634,percent,2026-07-01 07:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.256948816898277,percent,2026-07-01 07:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.624944764597466,percent,2026-07-01 07:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.20847359721655,percent,2026-07-01 07:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1270.3542397009996,rpm,2026-07-01 07:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5681253652914002,percent,2026-07-01 07:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,42.47148959066523,percent,2026-07-01 08:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.985291341893955,percent,2026-07-01 08:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.91724665817108,percent,2026-07-01 08:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.562874872179911,percent,2026-07-01 08:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,65.15744691755482,percent,2026-07-01 08:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.558243541586826,percent,2026-07-01 08:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1263.0067513946594,rpm,2026-07-01 08:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5986603809235593,percent,2026-07-01 08:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,44.90216729196469,percent,2026-07-01 09:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.74833076241552,percent,2026-07-01 09:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,9.810745854437991,percent,2026-07-01 09:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.083054010450015,percent,2026-07-01 09:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.72180400206149,percent,2026-07-01 09:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.080941589439526,percent,2026-07-01 09:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1192.5193099853745,rpm,2026-07-01 09:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.6227384644747336,percent,2026-07-01 09:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,43.33467702724761,percent,2026-07-01 10:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.855145451494664,percent,2026-07-01 10:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,9.98776752622211,percent,2026-07-01 10:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.193214449506133,percent,2026-07-01 10:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.78704176285342,percent,2026-07-01 10:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.32255793902747,percent,2026-07-01 10:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1229.8441373311875,rpm,2026-07-01 10:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5510219947723546,percent,2026-07-01 10:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,42.89140794510991,percent,2026-07-01 11:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.873630093470645,percent,2026-07-01 11:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.118883957174213,percent,2026-07-01 11:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.896623370248765,percent,2026-07-01 11:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.69707689719886,percent,2026-07-01 11:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.846389243588,percent,2026-07-01 11:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1189.4885591661275,rpm,2026-07-01 11:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5610225928828508,percent,2026-07-01 11:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.22578304836854,percent,2026-07-01 12:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.95078086307577,percent,2026-07-01 12:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.260555139605813,percent,2026-07-01 12:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.978148072248924,percent,2026-07-01 12:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,65.84526214940087,percent,2026-07-01 12:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.05465060512682,percent,2026-07-01 12:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1239.713674203527,rpm,2026-07-01 12:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.49007432209239304,percent,2026-07-01 12:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.205827685802646,percent,2026-07-01 13:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.3550443206751,percent,2026-07-01 13:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,9.979878826180137,percent,2026-07-01 13:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.911156930186381,percent,2026-07-01 13:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.83480495104801,percent,2026-07-01 13:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.29771911979411,percent,2026-07-01 13:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1275.5544403357271,rpm,2026-07-01 13:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.355583416323661,percent,2026-07-01 13:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,41.464806123257674,percent,2026-07-01 14:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.194992199480055,percent,2026-07-01 14:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.71896768148509,percent,2026-07-01 14:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.15358098939057,percent,2026-07-01 14:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.913040151513535,percent,2026-07-01 14:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.787399398262636,percent,2026-07-01 14:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1193.8032075049086,rpm,2026-07-01 14:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4137980312257126,percent,2026-07-01 14:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,45.526331625516036,percent,2026-07-01 15:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.53354790043022,percent,2026-07-01 15:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.460813509557241,percent,2026-07-01 15:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.786823594948794,percent,2026-07-01 15:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.23676514825827,percent,2026-07-01 15:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.02480771401434,percent,2026-07-01 15:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1208.6495007593335,rpm,2026-07-01 15:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.45775271387834365,percent,2026-07-01 15:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,40.304323582218785,percent,2026-07-01 16:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.60877353666854,percent,2026-07-01 16:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.07029409604598,percent,2026-07-01 16:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,12.964396046404001,percent,2026-07-01 16:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,63.12494642719313,percent,2026-07-01 16:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.221849737069704,percent,2026-07-01 16:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1291.2142030993284,rpm,2026-07-01 16:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.3885626689925385,percent,2026-07-01 16:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,49.87540159345022,percent,2026-07-01 17:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,55.830835432535835,percent,2026-07-01 17:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.091074533974144,percent,2026-07-01 17:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.768549845432771,percent,2026-07-01 17:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,62.4174153723059,percent,2026-07-01 17:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,60.18323084800919,percent,2026-07-01 17:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1289.6936683461363,rpm,2026-07-01 17:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5164125132989558,percent,2026-07-01 17:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,46.212443431375895,percent,2026-07-01 18:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,56.100519723167146,percent,2026-07-01 18:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,8.123298598674582,percent,2026-07-01 18:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.09575742562173,percent,2026-07-01 18:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,64.45857968325078,percent,2026-07-01 18:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.26952484627758,percent,2026-07-01 18:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1224.9789743173835,rpm,2026-07-01 18:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.5538278765385913,percent,2026-07-01 18:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,49.29144497177236,percent,2026-07-01 19:52:14.016568,centralus,compute
azure_monitor,vm-prod-01,memory_utilization,54.10220739254955,percent,2026-07-01 19:52:14.016568,centralus,compute
azure_monitor,vm-dev-01,cpu_utilization,6.790044765089976,percent,2026-07-01 19:52:14.016568,centralus,development
azure_monitor,vm-dev-01,memory_utilization,11.271501637246779,percent,2026-07-01 19:52:14.016568,centralus,development
azure_monitor,vm-prod-02,cpu_utilization,65.95280158653739,percent,2026-07-01 19:52:14.016568,centralus,compute
azure_monitor,vm-prod-02,memory_utilization,59.75403784433778,percent,2026-07-01 19:52:14.016568,centralus,compute
datadog,svc-api-gateway,request_rate,1261.5525479795183,rpm,2026-07-01 19:52:14.016568,eastus2,api
datadog,svc-api-gateway,error_rate,0.4266392641532488,percent,2026-07-01 19:52:14.016568,eastus2,api
azure_monitor,vm-prod-01,cpu_utilization,47.71852061513378,percent,2026-07-01 20:52:14.016568,centralus,compute
